"tab_code","表章項目","cat01_code","労働力状態３区分_時系列","cat02_code","男女_時系列","area_code","地域_時系列","time_code","時間軸（調査年）","unit","value"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","1980000000","1980年","人","1126570"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","1985000000","1985年","人","1213202"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","1990000000","1990年","人","1350363"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","1995000000","1995年","人","1435866"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","2000000000","2000年","人","1494651"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","2005000000","2005年","人","1513757"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","2010000000","2010年","人","1475654"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","2015000000","2015年","人","1497274"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","2020000000","2020年","人","1327324"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","2015000010","2015年_不詳補完値","人","1561792"
"320","15歳以上人口","140","非労働力人口","120","女","11000","埼玉県","2020000010","2020年_不詳補完値","人","1452588"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1950000000","1950年","人","343338"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1955000000","1955年","人","335489"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1960000000","1960年","人","370855"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1965000000","1965年","人","509696"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1970000000","1970年","人","662876"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1975000000","1975年","人","895890"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1980000000","1980年","人","1008590"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1985000000","1985年","人","1093811"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1990000000","1990年","人","1192747"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","1995000000","1995年","人","1253781"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","2000000000","2000年","人","1306111"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","2005000000","2005年","人","1333566"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","2010000000","2010年","人","1278871"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","2015000000","2015年","人","1279872"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","2020000000","2020年","人","1147860"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","2015000010","2015年_不詳補完値","人","1350190"
"320","15歳以上人口","140","非労働力人口","120","女","12000","千葉県","2020000010","2020年_不詳補完値","人","1268409"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1950000000","1950年","人","1525859"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1955000000","1955年","人","1808987"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1960000000","1960年","人","2190946"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1965000000","1965年","人","2381338"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1970000000","1970年","人","2501376"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1975000000","1975年","人","2525510"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1980000000","1980年","人","2483201"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1985000000","1985年","人","2495618"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1990000000","1990年","人","2488489"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","1995000000","1995年","人","2494373"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","2000000000","2000年","人","2568025"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","2005000000","2005年","人","2594700"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","2010000000","2010年","人","2398308"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","2015000000","2015年","人","2317825"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","2020000000","2020年","人","2027916"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","2015000010","2015年_不詳補完値","人","2663868"
"320","15歳以上人口","140","非労働力人口","120","女","13000","東京都","2020000010","2020年_不詳補完値","人","2468281"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1950000000","1950年","人","575171"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1955000000","1955年","人","645502"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1960000000","1960年","人","778610"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1965000000","1965年","人","993687"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1970000000","1970年","人","1206169"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1975000000","1975年","人","1451153"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1980000000","1980年","人","1549574"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1985000000","1985年","人","1627752"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1990000000","1990年","人","1756472"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","1995000000","1995年","人","1817601"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","2000000000","2000年","人","1900588"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","2005000000","2005年","人","1929348"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","2010000000","2010年","人","1822705"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","2015000000","2015年","人","1827525"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","2020000000","2020年","人","1626466"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","2015000010","2015年_不詳補完値","人","1969606"
"320","15歳以上人口","140","非労働力人口","120","女","14000","神奈川県","2020000010","2020年_不詳補完値","人","1833642"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1950000000","1950年","人","349280"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1955000000","1955年","人","332439"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1960000000","1960年","人","334738"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1965000000","1965年","人","375847"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1970000000","1970年","人","365614"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1975000000","1975年","人","427295"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1980000000","1980年","人","446546"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1985000000","1985年","人","476481"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1990000000","1990年","人","494626"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","1995000000","1995年","人","510715"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","2000000000","2000年","人","536190"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","2005000000","2005年","人","537619"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","2010000000","2010年","人","524870"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","2015000000","2015年","人","508657"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","2020000000","2020年","人","456341"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","2015000010","2015年_不詳補完値","人","515200"
"320","15歳以上人口","140","非労働力人口","120","女","15000","新潟県","2020000010","2020年_不詳補完値","人","469890"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1950000000","1950年","人","147247"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1955000000","1955年","人","145161"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1960000000","1960年","人","149048"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1965000000","1965年","人","170365"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1970000000","1970年","人","165066"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1975000000","1975年","人","194738"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1980000000","1980年","人","199199"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1985000000","1985年","人","210285"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1990000000","1990年","人","223213"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","1995000000","1995年","人","226391"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","2000000000","2000年","人","235709"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","2005000000","2005年","人","237383"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","2010000000","2010年","人","235754"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","2015000000","2015年","人","229270"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","2020000000","2020年","人","205569"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","2015000010","2015年_不詳補完値","人","231257"
"320","15歳以上人口","140","非労働力人口","120","女","16000","富山県","2020000010","2020年_不詳補完値","人","212343"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1950000000","1950年","人","142063"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1955000000","1955年","人","134924"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1960000000","1960年","人","138420"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1965000000","1965年","人","161027"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1970000000","1970年","人","159885"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1975000000","1975年","人","195625"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1980000000","1980年","人","199224"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1985000000","1985年","人","213141"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1990000000","1990年","人","225452"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","1995000000","1995年","人","233132"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","2000000000","2000年","人","243230"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","2005000000","2005年","人","245187"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","2010000000","2010年","人","237897"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","2015000000","2015年","人","235390"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","2020000000","2020年","人","213962"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","2015000010","2015年_不詳補完値","人","240397"
"320","15歳以上人口","140","非労働力人口","120","女","17000","石川県","2020000010","2020年_不詳補完値","人","224450"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1950000000","1950年","人","99801"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1955000000","1955年","人","96402"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1960000000","1960年","人","96779"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1965000000","1965年","人","107822"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1970000000","1970年","人","103795"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1975000000","1975年","人","128497"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1980000000","1980年","人","130030"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1985000000","1985年","人","141700"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1990000000","1990年","人","151312"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","1995000000","1995年","人","156307"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","2000000000","2000年","人","166382"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","2005000000","2005年","人","169058"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","2010000000","2010年","人","166306"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","2015000000","2015年","人","158811"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","2020000000","2020年","人","142126"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","2015000010","2015年_不詳補完値","人","160607"
"320","15歳以上人口","140","非労働力人口","120","女","18000","福井県","2020000010","2020年_不詳補完値","人","147290"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1950000000","1950年","人","129191"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1955000000","1955年","人","122846"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1960000000","1960年","人","124012"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1965000000","1965年","人","134244"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1970000000","1970年","人","132239"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1975000000","1975年","人","157183"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1980000000","1980年","人","160135"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1985000000","1985年","人","168164"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1990000000","1990年","人","176055"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","1995000000","1995年","人","184581"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","2000000000","2000年","人","188969"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","2005000000","2005年","人","189196"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","2010000000","2010年","人","183272"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","2015000000","2015年","人","175689"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","2020000000","2020年","人","154366"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","2015000010","2015年_不詳補完値","人","179707"
"320","15歳以上人口","140","非労働力人口","120","女","19000","山梨県","2020000010","2020年_不詳補完値","人","162215"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1950000000","1950年","人","303340"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1955000000","1955年","人","264251"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1960000000","1960年","人","281672"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1965000000","1965年","人","304039"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1970000000","1970年","人","285745"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1975000000","1975年","人","353895"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1980000000","1980年","人","365054"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1985000000","1985年","人","382682"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1990000000","1990年","人","407187"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","1995000000","1995年","人","425082"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","2000000000","2000年","人","444832"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","2005000000","2005年","人","452682"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","2010000000","2010年","人","451960"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","2015000000","2015年","人","437838"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","2020000000","2020年","人","390008"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","2015000010","2015年_不詳補完値","人","442369"
"320","15歳以上人口","140","非労働力人口","120","女","20000","長野県","2020000010","2020年_不詳補完値","人","406538"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1950000000","1950年","人","243940"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1955000000","1955年","人","242058"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1960000000","1960年","人","252745"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1965000000","1965年","人","281915"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1970000000","1970年","人","276287"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1975000000","1975年","人","346204"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1980000000","1980年","人","363160"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1985000000","1985年","人","387166"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1990000000","1990年","人","415106"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","1995000000","1995年","人","435383"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","2000000000","2000年","人","451388"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","2005000000","2005年","人","454286"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","2010000000","2010年","人","450720"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","2015000000","2015年","人","433709"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","2020000000","2020年","人","383532"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","2015000010","2015年_不詳補完値","人","438787"
"320","15歳以上人口","140","非労働力人口","120","女","21000","岐阜県","2020000010","2020年_不詳補完値","人","401782"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1950000000","1950年","人","439441"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1955000000","1955年","人","456258"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1960000000","1960年","人","471315"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1965000000","1965年","人","537833"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1970000000","1970年","人","544822"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1975000000","1975年","人","635176"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1980000000","1980年","人","639557"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1985000000","1985年","人","664885"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1990000000","1990年","人","697878"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","1995000000","1995年","人","725513"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","2000000000","2000年","人","759769"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","2005000000","2005年","人","776598"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","2010000000","2010年","人","788220"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","2015000000","2015年","人","777395"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","2020000000","2020年","人","702760"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","2015000010","2015年_不詳補完値","人","785778"
"320","15歳以上人口","140","非労働力人口","120","女","22000","静岡県","2020000010","2020年_不詳補完値","人","729694"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1950000000","1950年","人","605869"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1955000000","1955年","人","650598"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1960000000","1960年","人","731267"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1965000000","1965年","人","878854"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1970000000","1970年","人","976380"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1975000000","1975年","人","1148504"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1980000000","1980年","人","1185044"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1985000000","1985年","人","1249246"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1990000000","1990年","人","1325213"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","1995000000","1995年","人","1379633"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","2000000000","2000年","人","1445986"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","2005000000","2005年","人","1473680"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","2010000000","2010年","人","1439548"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","2015000000","2015年","人","1471734"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","2020000000","2020年","人","1307157"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","2015000010","2015年_不詳補完値","人","1525965"
"320","15歳以上人口","140","非労働力人口","120","女","23000","愛知県","2020000010","2020年_不詳補完値","人","1420040"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1950000000","1950年","人","252972"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1955000000","1955年","人","248074"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1960000000","1960年","人","251672"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1965000000","1965年","人","286816"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1970000000","1970年","人","289508"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1975000000","1975年","人","344506"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1980000000","1980年","人","355190"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1985000000","1985年","人","369438"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1990000000","1990年","人","388692"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","1995000000","1995年","人","400343"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","2000000000","2000年","人","417077"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","2005000000","2005年","人","415775"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","2010000000","2010年","人","397702"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","2015000000","2015年","人","390917"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","2020000000","2020年","人","338161"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","2015000010","2015年_不詳補完値","人","400580"
"320","15歳以上人口","140","非労働力人口","120","女","24000","三重県","2020000010","2020年_不詳補完値","人","363052"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1950000000","1950年","人","138606"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1955000000","1955年","人","131078"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1960000000","1960年","人","131382"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1965000000","1965年","人","143220"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1970000000","1970年","人","144902"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1975000000","1975年","人","194420"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1980000000","1980年","人","218124"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1985000000","1985年","人","238892"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1990000000","1990年","人","261245"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","1995000000","1995年","人","276326"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","2000000000","2000年","人","293033"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","2005000000","2005年","人","298471"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","2010000000","2010年","人","293080"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","2015000000","2015年","人","291987"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","2020000000","2020年","人","255541"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","2015000010","2015年_不詳補完値","人","298880"
"320","15歳以上人口","140","非労働力人口","120","女","25000","滋賀県","2020000010","2020年_不詳補完値","人","275039"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1950000000","1950年","人","403444"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1955000000","1955年","人","403882"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1960000000","1960年","人","413791"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1965000000","1965年","人","439745"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1970000000","1970年","人","466100"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1975000000","1975年","人","521993"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1980000000","1980年","人","544252"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1985000000","1985年","人","568458"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1990000000","1990年","人","580062"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","1995000000","1995年","人","596554"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","2000000000","2000年","人","605656"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","2005000000","2005年","人","603025"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","2010000000","2010年","人","565083"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","2015000000","2015年","人","559720"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","2020000000","2020年","人","475900"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","2015000010","2015年_不詳補完値","人","589595"
"320","15歳以上人口","140","非労働力人口","120","女","26000","京都府","2020000010","2020年_不詳補完値","人","544196"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1950000000","1950年","人","964943"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1955000000","1955年","人","1054342"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1960000000","1960年","人","1248706"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1965000000","1965年","人","1472344"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1970000000","1970年","人","1683033"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1975000000","1975年","人","1886029"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1980000000","1980年","人","1901854"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1985000000","1985年","人","1958631"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1990000000","1990年","人","2009774"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","1995000000","1995年","人","2043146"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","2000000000","2000年","人","2081577"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","2005000000","2005年","人","2055911"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","2010000000","2010年","人","1885489"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","2015000000","2015年","人","1864163"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","2020000000","2020年","人","1577309"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","2015000010","2015年_不詳補完値","人","2030137"
"320","15歳以上人口","140","非労働力人口","120","女","27000","大阪府","2020000010","2020年_不詳補完値","人","1845771"
"320","15歳以上人口","140","非労働力人口","120","女","28000","兵庫県","1950000000","1950年","人","718940"
"320","15歳以上人口","140","非労働力人口","120","女","28000","兵庫県","1955000000","1955年","人","733331"
"320","15歳以上人口","140","非労働力人口","120","女","28000","兵庫県","1960000000","1960年","人","816836"
"320","15歳以上人口","140","非労働力人口","120","女","28000","兵庫県","1965000000","1965年","人","936579"
"320","15歳以上人口","140","非労働力人口","120","女","28000","兵庫県","1970000000","1970年","人","1006023"
"320","15歳以上人口","140","非労働力人口","120","女","28000","兵庫県","1975000000","1975年","人","1168049"
"320","15歳以上人口","140","非労働力人口","120","女","28000","兵庫県","1980000000","1980年","人","1198705"
